id,headline
1208,"– 1 stycznia 2019 r. wszyscy ci, którzy są właścicielami swoich mieszkań i domów, staną się również właścicielami gruntu, który jest pod tym mieszkaniem; będzie to raz na zawsze – powiedział w programie „Minęła 8” Artur Soboń, sekretarz stanu w Ministerstwie Inwestycji i Rozwoju."
1209,"– Młodzi rolnicy mogą liczyć na nowe wsparcie z unijnych funduszy – poinformował minister rolnictwa Marek Sawicki, który spotkał się w Brukseli z komisarzem ds. rolnictwa Philem Hoganem."
1210,"O 50 proc. więcej spółek z udziałem obcego kapitału, niż w całym 2014 roku, zarejestrowano w pierwszej połowie br."
1211,Rząd popiera unijne propozycje i chce wprowadzenia minimalnej ceny alkoholu – 32 zł za półlitrową butelkę wódki i ok. 4 zł za najtańsze półlitrowe piwo.
1212,Prezydent Andrzej Duda wręczył w czwartek sześciu firmom Nagrody Gospodarcze Prezydenta RP.
1213,"Właściciele polskich firm myślą już, jak przebiegać będzie proces znoszenia ograniczeń w handlu."
1214,"Norges Bank Investment Management wpisał największą polską firmę energetyczną PGE na „czarną listę” tych, których papierów nie będzie kupował – podaje „Puls Biznesu”."
1215,"Przychody Rosji ze sprzedaży ropy i gazu po raz pierwszy spadły poniżej poziomów z 2021 r., a więc sprzed napaści na Ukrainę – wynika z danych rosyjskiego Ministerstwa Finansów, które przywołuje ekspert ds."
1216,"Po tym, jak Komisja Europejska zabroniła płacenie za rosyjski gaz z rublach, niektóre kraje i firmy lekceważą lub obchodzą wspólnotowe ustalenia."
1217,"Rząd nie pracuje nad rozwiązaniami, które skutkowałyby zamknięciem stacji paliw w niedziele – wynika z wypowiedzi rzecznika rządu Piotra Müllera, zamieszczonej w sobotę na Twitterze."
1218,"Produkt Krajowy Brutto w I kwartale 2018 r. wzrósł o 5,2 proc. rdr w porównaniu ze wzrostem o 4,9 proc. rdr w IV kwartale – poinformował Główny Urząd Statystyczny."
1219,"W lipcu zatrudnienie zwiększyło się o 21 tys. osób. „Puls Biznesu” zwraca uwagę, że przedsiębiorstwom udało się to osiągnąć mimo kurczących się wolnych zasobów pracy."
1220,"W ramach prac nad programem dla górnictwa Ministerstwo Aktywów Państwowych analizuje zasadność konsolidacji w sektorze węgla energetycznego; nie ma natomiast planów objęcia tym rozwiązaniem także Jastrzębskiej Spółki Węglowej, która produkuje węgiel koksowy – poinformował wicepremier Jacek Sasin."
1221,Jest już harmonogram budowy tunelu w Świnoujściu.
1222,"Nowa strategia IT Poczty Polskiej, która ma spowodować jej transformację cyfrową, wkrótce będzie gotowa."
1223,Głośnym echem odbiły się w Wielkiej Brytanii przestrogi Międzynarodowego Funduszu Walutowego przed negatywnymi skutkami Brexitu.
1224,Główne amerykańskie indeksy zakończyły wigilijną sesję na nowojorskich giełdach w poniedziałek ponad 2-proc. spadkami.
1225,Niecodzienny błąd był powodem sporego zamieszania na warszawskiej giełdzie.
1226,"Eksperci starają się ustalić, jak hakerom udało się ukraść ponad 80 mln USD z konta banku centralnego Bangladeszu, które znajduje się w nowojorskim Banku Rezerwy Federalnej."
1227,"Norwegowie łapią się za głowy, bo paliwo osiągnęło kolejny niechlubny rekord."
1228,40 Rosomaków pojedzie na Bliski Wschód.
1229,Międzynarodowy koncern zawarł porozumienie z polskim ubezpieczycielem.
1230,PayEye – opracowana w Polsce technologia płacenia skanem tęczówki oka – niedługo może zawitać do największych miast w kraju.
1231,"Francja może zamknąć nawet 17 spośród 58 reaktorów jądrowych, zgodnie ze swoim zamiarem zmniejszenia udziału atomu w produkcji energii – poinformował w poniedziałek minister ds. transformacji ekologicznej Nicolas Hulot."
1232,Politycy i przedstawiciele sektora rolniczego w Nowej Zelandii ogłosili plan wybicia ok. 150 tysięcy krów.
1233,"Od piątku do niedzieli przy okazji zakupów, można się rozliczyć z fiskusem."
1234,"– Umowy offsetowe o wartości prawie 950 mln zł związane z zakupem rakietowego systemu obrony przeciwlotniczej i przeciwrakietowej Patriot zostały zoptymalizowane pod kątem aktualnych możliwości polskiego przemysłu zbrojeniowego – uważa Andrzej Kiński, redaktor naczelny miesięcznika „Wojsko i Technika”."
1235,"W kwietniu tego roku stopa bezrobocia wyniosła 11,3 proc. wobec 11,7 proc. w marcu – wynika ze wstępnych szacunków, które przedstawił w czwartek minister pracy Władysław Kosiniak-Kamysz."
1236,Zakład Górniczy Janina w Libiążu otrzymał jedną z największych klatek szybowych w Polsce.
1237,Polskie Linie Lotnicze LOT odwołały osiemnaście piątkowych rejsów do i z Niemiec – wynika informacji zamieszczonej w czwartek w mediach społecznościowych przez rzecznika LOT-u Krzysztofa Moczulskiego.
1238,"Kwestie dostaw i wsparcia w odbudowie infrastruktury energetycznej i paliwowej są obiektem planów, jakie już robimy, aby móc rządowi Ukrainy przedstawić ofertę – powiedział w poniedziałek wicepremier Jacek Sasin."
1239,Pierwsza fala pandemii COVID-19 wpłynęła na likwidację blisko 6 mln miejsc pracy w krajach Unii Europejskiej.
1240,Rada Polityki Pieniężnej na środowym posiedzeniu nie zmieniła stóp procentowych – poinformował Narodowy Bank Polski.
1241,"– Zależy nam na tym, by w Polsce pojawiło się jak najwięcej innowacyjnych projektów, zwłaszcza „projektów greenfield, czyli od nowa stawianych fabryk” – powiedział w środę w Berlinie premier Mateusz Morawiecki."
1242,"Polska gospodarka w trzecim kwartale tego roku była 4,9 proc. większa niż rok wcześniej."
1243,"Europoseł PO, były komisarz UE ds. budżetu JanuszLewandowski zostanie nowym szefem Rady Gospodarczej przy Prezesie RadyMinistrów – poinformowała rzeczniczka rządu Iwona Sulik."
1244,"Biały Dom zapowiedział w piątek, że począwszy od 18 marca cła odwetowe na samoloty produkowane przez firmę Airbus zostaną podwyższone z 10 do 15 proc."
1245,"Ateny nie przygotowały nowego planu naprawczego, który ma pomóc w odblokowaniu zagranicznej pomocy finansowej."
1246,"– Zawsze interesowałam się modą, więc stwierdziłam, że fajnie byłoby przekuć pasję w biznes – mówi Urszula Woźniakowska, założycielka firmy „My Sweet Revenge”."
1247,Ponad 600 firm złożyło oferty w sprawie budowy muru na południowej granicy USA z Meksykiem – podał Departament Bezpieczeństwa Wewnętrznego.
1248,Sieci handlowe wydłużają godziny pracy z uwagi na dodatkowe obostrzenia rządu i niższe limity osób w sklepach.
1249,"Giganci technologiczni Amazon, Apple i Google aż do ostatniej chwili nie dali serwisowi społecznościowemu Parler żadnych sygnałów, że groźby dotyczące uniemożliwienia pobierania aplikacji były „śmiertelnie poważne” – ujawnił szef Parlera John Matze w rozmowie ze stacją z Fox News."
1250,"Pracownicy Urzędu Skarbowego mogą nic nie robić przez pięć lat, a na krótko przed przedawnieniem się zobowiązań podatkowych zająć firmie konto."
1251,"Nowe możliwości przeładunkowe w porcie w Gdańsku zwiększą się o 1,5 mln TEU, to zasadnicze zwiększenie potencjału - powiedział w poniedziałek premier Mateusz Morawiecki podczas ogłoszenia wyników postępowania na budowę nowego terminalu."
1252,"– Paradoks polega na tym, że to co dzisiaj jest problemem (rosyjskie embargo na polskie produkty rolne -red.), to jutro może okazać się bardzo dużą szansą."
1253,"Firmy energetyczne wykorzystują wojnę na Ukrainie jako przykrywkę, aby czerpać „absolutnie niemoralne” zyski z Irlandczyków – przekonuje dyrektor generalny Irlandzkiego Parlamentu Seniorów (ISCP) Sue Shaw."
1254,"Komisja Europejska przygotowuje propozycje zmian w przepisach, by cały Nord Stream 2, również w części biegnącej przez Morze Bałtyckie, podlegał restrykcjom unijnego prawa - dowiedziała się PAP ze źródeł w Brukseli."
1255,Deweloperzy zacierają ręce i liczą zyski.
1256,Komisja Europejska zatwierdziła plan przejęcia przez PKN Orlen węgierskiego przedsiębiorstwa Normbenz Magyarorsag i szeregu aktywów węgierskiego koncernu naftowego MOL.
1257,"Dariusz Rosati z Platformy Obywatelskiej przekonywał, że PiS kłamie ws. kopalni Turów i działa niewłaściwie. „Budowa ekranu filtracyjnego za 20 mln zamknęłaby temat” – zaznaczył. „Ekran został wybudowany” – odpowiedziała mu europosłanka Anna Zalewska (PiS)."
1258,"O kilka tygodni, do października, Generalna Dyrekcja Dróg Krajowych i Autostrad w Białymstoku przesunęła terminy składania ofert w dwóch ostatnich przetargach dotyczących trasy S61 Via Baltica."
1259,"Nasz rynek tzw. elementów złącznych należy do największych w Europie, a w ciągu kilku lat może nawet wspiąć się na podium – informuje „Puls Biznesu”."
1260,"– Grecja rzeczywiście może wyjść ze strefy euro, co moim zdaniem zaszkodzi Polsce – powiedział w „Gościu poranka” Ryszard Petru. – Nie jest prawdą, co mówi premier, że jesteśmy na to przygotowani."
1261,Rolnicy zrzeszeni w unijnej organizacji Copa-Cogeca nie popierają planów likwidacji chowu klatkowego drobiu.
1262,Placówek bankowych jest coraz mniej.
1263,"Wirus nie zatrzymał polskich fabryk broni – ocenił w rozmowie z czwartkową „Rzeczpospolitą” Andrzej Kensbok, prezes Polskiej Grupy Zbrojeniowej."
1264,"Jeden z największych koncernów informatycznych w Chinach, Tencent, stracił na wartości 14 mld dolarów, kiedy gazeta „Renmin Ribao”, organ KC Komunistycznej Partii Chin, określiła wydaną przez niego grę online jako „truciznę” dla nastolatków."
1265,Władze komunistycznej Kuby zdecydowały o umożliwieniu działalności w kraju małych i średnich prywatnych firm.
1266,"Niemcy sugerują, że euro nie przetrwa."
1267,PGNiG podpisało ze spółkami z Grupy PGE ponadtrzyletni kontrakt na dostawy gazu do elektrowni i elektrociepłowni.
1268,W Toruniu ruszyła budowa 320 mieszkań z programu Mieszkanie Plus.
1269,"Polskie Linie Lotnicze wychodzą na prostą, wyniki na działalności operacyjnej w tym roku są lepsze niż w ubiegłym, zarządowi najbardziej zależy na zysku – powiedział   na posiedzeniu senackiej komisji infrastruktury prezes LOT Rafał Milczarski."
1270,"To będzie dla nas absolutnie rekordowy i wyjątkowy rok, ponieważ mamy wzrosty przeładunków praktycznie w każdej grupie ładunkowej – powiedział prezes Portu Gdańsk Łukasz Greinke."
1271,Przez pierwsze siedem miesięcy tego roku polskie firmy drobiarskie straciły 675 mln zł tylko na samym eksporcie – szacuje Krajowa Izba Producentów Drobiu i Pasz.
1272,Prezes Tesli Elon Musk ma „bardzo złe przeczucia” odnośnie gospodarki i musi zlikwidować około 10 proc. miejsc pracy u producenta samochodów elektrycznych.
1273,"Obecnie na najlepszych rachunkach oszczędnościowych uda się jeszcze uzyskać 3-3,5 proc. – pisze „Puls Biznesu”."
1274,"Bank Millennium podpisał ze spółką zależną Societe Generale umowę w sprawie zakupu około 99,79 proc. akcji Euro Banku za 1,83 mld zł i liczy na zamknięcie tej transakcji w II kwartale 2019 r. – podał bank w komunikacie."
1275,"Polski przemysł odzieżowy kwitnie, ale nie dzięki ulicznej modzie, lecz ciężkiej pracy."
1276,"Stopa bezrobocia w czerwcu wyniosła 5,9 proc. wobec 6,1 proc. w maju – poinformował Główny Urząd Statystyczny, przedstawiając najnowsze dane."
1277,Inwestorzy finansowi wstępnie zainteresowani bankami Leszka Czarneckiego mogą zacząć due diligence tuż po Nowym Roku – informuje „Puls Biznesu”.
1278,W Polsce wykonuje się już ponad 100 tys. kremacji rocznie.
1279,Ponad 80 proc.
1280,"Niemcy postawiły Rosji „ukraiński” warunek w sprawie gazociągu Nord Stream 2, co może doprowadzić do impasu w realizacji projektu."
1281,Gospodarka rządzonej przez socjalistycznego prezydenta Nicolasa Maduro Wenezueli jest w rozpaczliwym stanie.
1282,Ministerstwo Finansów kończy pracę nad IP Boksem – informuje „Puls Biznesu”.
1283,"Rolls-Royce musiał wstrzymać produkcję silników lotniczych, z której miał stały dopływ ogromnej gotówki."
1284,"Rząd w Atenach oraz jego wierzyciele wciąż nie mogą się dogadać w sprawie planu reform gospodarczych, dzięki którym pogrążony w kryzysie kraj otrzyma kolejną transze pomocy."
1285,Sejm powołał Jacka Okę na prezesa Urzędu Komunikacji Elektronicznej na pięcioletnią kadencję.
1286,"Wicepremier i minister aktywów państwowych Jacek Sasin przekazał we wtorek w mediach społecznościowych, że oczekuje od prezesa Tauron PE natychmiastowego wycofania się z nieakceptowalnej, zdaniem wicepremiera, decyzji dot. wypowiadania umów na gaz."
1287,Nastroje pracowników są coraz lepsze – wynika z badań Instytutu Randstad.
1288,"Komisja Europejska poinformowała, że przyjęła do wiadomości wyrok sądu w Duesseldorfie ws. gazociągu."
1289,Gaz w holenderskim hubie TTF mocno zdrożał z powodu ograniczenia dostaw gazociągiem Nord Stream 1.
1290,Produkowane przez koncern Nestle zupki błyskawiczne Maggi są szkodliwe dla zdrowia – orzekły władze Indii i nakazały firmie wycofanie ze sklepu swoich produktów.
1291,"– Od poniedziałku rozpoczynamy akcję protestacyjną, zaczniemy oklejać nasze samochody naklejkami z informacją o proteście – zapowiedzieli związkowcy ze Związku Zawodowego Kierowców RP przy MZA."
1292,Chińczycy mają kolejny ambitny plan.
1293,"Złoty na początku pandemii mocno stracił, ale potem ustabilizował się i stabilizacja ta trwa cały czas – mówi analityk z biura maklerskiego mBanku Rafał Sadoch."
1294,– W perspektywie 10-20 lat polska sieć kolejowa może być lepsza niż w „starej UE”.
1295,Ewentualne wyjście Wielkiej Brytanii z Unii Europejskiej może oznaczać utratę nawet czterech milionów miejsc pracy – ocenił Owen Tudor z brytyjskiej centrali związkowej TUC.
1296,"Wielu z nas zwleka z zakupem choinki niemal do pierwszej gwiazdki, licząc na to, że w ostatniej chwili sprzedawcy będą skłonni opuścić ceny, żeby tylko pozbyć się drzewek i zacząć święta."
1297,"Eksperci liczą, że Polski Ład rozkręci patentową aktywność firm."
1298,Strajk protestujących związkowców zostaje zawieszony do najbliższej środy do godz. 22.30.
1299,"UOKiK prowadzi postępowania wobec pięciu kancelarii odszkodowawczych, które oferują frankowiczom pomoc w sporach z bankami – informuje we wtorek „Dziennik Gazeta Prawna”."
1300,Mercedes-Benz chce zainwestować ponad 1 mld euro w fabrykę w Jaworze produkującą elektryczne samochody dostawcze – zapowiedzieli przedstawiciele niemieckiego konceru.
1301,"Wzrost produktu krajowego brutto w czwartym kwartale ubiegłego roku wyniósł 5,1 procent, licząc rok do roku."
1302,Fundusz Odbudowy pomoże realizować inwestycje z bardzo wielu obszarów.
1303,"– Przerwy na papierosa podczas pracy mogą skumulować się do 22 dni w roku, co generuje – oprócz skutków zdrowotnych – także starty dla firm – akcentował w Krynicy–Zdroju dyrektor NIZP-PZH Grzegorz Juszczyk."
1304,140 euro za tonę – tyle będzie kosztowało władze Rzymu wysyłanie do Austrii niesegregowanych odpadów komunalnych.
1305,"„Podpisałem rozporządzenie, które wprowadzi znakowanie ziemniaków flagą państwa, z którego one pochodzą” – napisał na Twitterze minister rolnictwa Krzysztof Ardanowski."
1306,"Liczba pracowników ze wszystkich państw UE zatrudnionych w Wielkiej Brytanii spadła w ciągu ostatniego roku o 132 tys., najwięcej od rozpoczęcia badań w 1997 r. – poinformował brytyjski urząd statystyczny (ONS)."
1307,– Ponad 70 tys. ojców korzystało z zasiłku macierzyńskiego od stycznia do końca maja tego roku – poinformował Zakład Ubezpieczeń Społecznych.
1308,"Produkt Krajowy Brutto w II kwartale 2021 roku wzrósł rok do roku o 10,9 proc. – wynika z szybkiego szacunku Głównego Urzędu Statystycznego."
1309,"Cena złota na rynkach światowych przebiła poziom 1,8 tys. dolarów."
1310,Na bazarach są już wszystkie krajowe nowalijki.
1311,Podpisaniem protokołu rozbieżności zakończyły się piątkowe rozmowy płacowe związkowców z Polskiej Grupy Górniczej (PGG) z zarządem spółki.
1312,"UE proponuje rozwiązania, które ubezwłasnowolnią polskie państwo; przyjęte rozporządzenie pozwoli na gigantyczne sankcje, które w wymiarze gospodarczym są bronią atomową – podkreślił szef MS Zbigniew Ziobro."
1313,"– Jesteśmy na etapie tworzenia ekspertyzy, co się stanie z lotniskami w Modlinie i Radomiu w związku z otwarciem Centralnego Portu Komunikacyjnego – powiedział wiceminister infrastruktury i budownictwa Marek Chodkiewicz."
1314,O 29 proc. wzrosła liczba niewypłacalnych firm w I kwartale 2017 r. wobec analogicznego 2016 r.
1315,O wpisanie w plan Morawieckiego morskich farm wiatrowych zabiega fundacja na rzecz Energetyki Zrównoważonej.
1316,"Dziesięć polskich ciepłowni kupiła Szczecińska Energetyka Cieplna, której większościowym udziałowcem jest niemiecki gigant energetyczny E."
1317,"Największa firma reasekuracyjna na świecie ograniczy inwestycje w firmie czerpiące zyski z węgla. „Puls Biznesu” ocenia, że dla polskiej energetyki oznacza to dużą zmianę."
1318,"Celem konkursu jest wyróżnienie osób, które wdrażają w życie gospodarczy patriotyzm."
1319,W programie „Antykryzys.
1320,"Chęć skorzystania z wybranych usług Poczty Polskiej można już zgłaszać online, a swoją tożsamość potwierdzić przy użyciu profilu zaufanego."
1321,Po zamachach terrorystycznych w Paryżu tamtejsze hotele i restauracje odnotowują kolejne odwołania rezerwacji – wskazują przedstawiciele branży hotelarsko-gastronomicznej.
1322,"O kredyt mieszkaniowy w kwietniu starało się 50,92 tys. osób wobec 27,81 tys. rok wcześniej, co daje ponad 83-proc. wzrost – podało Biuro Informacji Kredytowej."
1323,Platformę internetową „Podróż bez barier” zaprezentowały w Gdańsku na kończących się w piątek targach TRAKO 2019 Przewozy Regionalne.
1324,"Komisja Europejska przedstawiła projekt, który może być początkiem końca dzisiejszego podatku od wartości dodanej."
1325,"Ma sześciolitrowy turbodoładowany silnik V12 o mocy ponad 600 koni, będzie kosztował około pół miliona euro i zapewne nikt z nas nigdy nie zobaczy go na drodze."
1326,"Niższa akcyza na paliwo spodobała się nie tylko polskim, ale również niemieckim kierowcom."
1327,"Do poniedziałku do godz.14. zostaje zawieszony strajk związkowców PLL LOT, który trwał od ubiegłego czwartku - poinformowali w sobotę nad ranem przedstawiciele zarządu spółki oraz związkowców."
1328,Fiaskiem zakończyła się kolejna runda negocjacji między związkiem zawodowym pilotów Cockpit a zarządem niemieckich linii lotniczych Lufthansa. – W tej sytuacji w każdej chwili musimy liczyć się ze strajkiem – oświadczył w piątek późnym wieczorem Cockpit.
1329,"Można walczyć o niepodległą, silną Rzeczpospolitą w sposób bezkrwawy i takie czasy są naszym udziałem; dzisiaj ta niepodległość to w dużym stopniu los firm, przedsiębiorstw w waszych rękach – powiedział premier Mateusz Morawiecki na gali plebiscytu „Firma 100-lecia Niepodległości” organizowanej przez tygodnik „Gazeta Polska”."
1330,"Świadczenie 500 Plus dla emerytów, które wypłacane jest  niepełnosprawnym seniorom, to pieniądze, które nie są opodatkowane i z których komornik nie ma prawa dokonywać potrąceń – pisze superbiz.se.pl."
1331,"Spółka GetBack stosowała nieuczciwe praktyki przy oferowaniu i sprzedaży obligacji korporacyjnych, jej przedstawiciele wprowadzali konsumentów w błąd – uznał prezes UOKiK Tomasz Chróstny."
1332,"Z badań przeprowadzonych przez Bloomberga – największą na świecie agencję prasową, specjalizującą się w dostarczaniu informacji na temat rynków finansowych – wynika, że w ocenach inwestorów i zarządzających funduszami Polska plasuje się na drugim miejscu w każdej z trzech kategorii: inwestycje w akcje, obligacje i waluty."
1333,"Polskie emisje dwutlenku węgla spadły w 2019 r. w porównaniu do 2018 r. o 5,7 proc."
1334,Umowa na budowę odcinka drogi ekspresowej S7 od Krakowa do granicy Małopolski z woj. świętokrzyskim powinna zostać podpisana jeszcze w tym roku – zapowiedział szef MIB Andrzej Adamczyk.
1335,Polskie Linie Lotnicze inaugurują regularne połączenia do Sri Lanki.
1336,Duże ożywienie na pierwotnym rynku nieruchomości.
1337,Komisja Europejska przekazała Polsce zalecenia w związku ze stwierdzeniem przypadku nielegalnego uboju bydła; dotyczą one m.in. potrzeby zwiększenia kar za taki proceder – poinformował Główny Lekarz Weterynarii Paweł Niemczuk.
1338,"Francuski bank BNP Paribas poinformował, że 90 proc. patronów szkół to mężczyźni i zaproponował, by to zmienić. „Czas powiedzieć to głośno - 88 proc. członków zarządu waszego banku to mężczyźni” – odpowiedział jeden z internautów, co spotkało się z szybką reakcją ze strony banku."
1339,Samorządy szykują w przyszłym roku rekordowe inwestycje w autobusy na prąd – informuje „Rzeczspospolita”.
1340,"Ponad 334 tys. mikro, małych i średnich przedsiębiorstw, zatrudniających łącznie ponad 3 mln pracowników otrzymało do tej pory subwencje w ramach Tarczy Finansowej PFR."
1341,Pozycja Niemiec w polskim handlu usługami słabnie między innymi ze względu na niewielki wzrost sprzedaży usług związanych z podróżami – wskazał Polski Instytut Ekonomiczny.
1342,"Ceny lokali mieszkalnych w IV kwartale 2021 r. wzrosły o 3,9 proc. w stosunku do III kwartału 2020 r."
1343,"Dopiero po odtajnieniu dokumentu ministra Grada, dot. planów sprzedaży Lotosu za czasów rządu PO-PSL okazało się, że Donald Tusk, który dzisiaj bezczelnie próbuje atakować rząd Polski, oskarżając go o konszachty z Rosją, chciał sprzedać większościowy pakiet koncernu Rosjanom – powiedział w poniedziałek były senator Prawa i Sprawiedliwości Bogdan Pęk na antenie Polskiego Radia 24."
1344,Prezydent Warszawy Rafał Trzaskowski podpisał umowę na zakup 130 zeroemisyjnych autobusów dla Warszawy.
1345,Jak wygląda sytuacja złotego na międzynarodowym rynku walutowym?
1346,Ze względu na spadki cen ropy kurs rubla osiągnął w poniedziałek na moskiewskiej giełdzie najniższy poziom w stosunku do dolara od ponad roku i przekroczył 72 ruble – podała agencja TASS.
1347,Zmiana w przepisach ograniczających rolę OFE wprowadzona za czasów rządów Donalda Tuska i zaskarżona przez byłego prezydenta Bronisława Komorowskiego oraz byłego Rzecznika Praw Obywatelskich Irenę Lipowicz została rozpatrzona przez Trybunał Konstytucyjny.
1348,31 sierpnia 2018 r.
1349,Do obiegu w Doniecku na wschodzie Ukrainy  wprowadzono ruble.
1350,"Rossmann zapłacił najwyższą kwotę podatku dochodowego (CIT) od początku swojej działalności w Polsce, czyli od 1993 r."
1351,"W sobotę, 17 września, otwarty zostanie kanał żeglugowy będący częścią nowej drogi wodnej łączącej Zalew Wiślany z Zatoką Gdańską."
1352,"By dostać pracę w tym zawodzie trzeba szybko analizować sytuacje, być spostrzegawczym i znać język angielski."
1353,"Ostatnio w Polsce szybko przybywa osób działających na własny rachunek i jest ich już ponad 1,33 mln – informuje poniedziałkowa „Rzeczpospolita” powołując się na dane unijnego urzędu statystycznego Eurostat."
1354,"Grecja, ze względu na fatalne skutki kontroli kapitałowej i zamknięcia banków, potrzebuje znacznie większej pomocy i redukcji długu niż przewidzieli jej europejscy partnerzy – wynika z poufnego raportu MFW, do którego dotarł we wtorek Reuters."
1355,– Zakład Ubezpieczeń Społecznych rozpoczął wypłatę emerytur wraz z wyrównaniem od czerwca tego roku.
1356,"Polscy eksporterzy nadal konkurują głównie ceną, stawia na nią aż 60 proc. firm, na jakość tylko 16 proc. – informuje „Puls Biznesu”."
1357,"Płatnicy, którzy czekają na wejście w życie przepisów o zwolnieniu ze składek za listopad, mogą złożyć wniosek do Zakładu Ubezpieczeń Społęcznych o odroczenie terminu płatności, np. o miesiąc – podał Zakład Ubezpieczeń Społecznych."
1358,"Do końca roku Polska zrezygnuje z importu z Rosji gazu płynnego LPG, poinformował premier Mateusz Morawiecki."
1359,"Kreml stara się jak może, by przeciętni Rosjanie jak najmniej odczuli skutki wojny z Ukrainą i wymierzonych z tego powodu zachodnich sankcji."
1360,"Szwecja powinna wycofać decyzję o wykluczeniu chińskich koncernów telekomunikacyjnych Huawei i ZTE z budowy sieci 5G w tym kraju – oświadczyło w środę chińskie MSZ, ostrzegając przed „negatywnym wpływem” tej decyzji na działające w Chinach szwedzkie firmy."
1361,Polityka pieniężna będzie nadal prowadzona w sposób mający obniżać inflację i jednocześnie sprzyjać wzrostowi gospodarczemu – powiedział w czwartek w Sejmie prezes Narodowego Banku Polskiego Adam Glapiński.
1362,„Dziesięć biur turystycznych dostało wezwanie od prezesa Urzędu Ochrony Konkurencji i Konsumentów (UOKiK) Tomasza Chróstnego do zaniechania praktyk naruszających zbiorowe interesy i usunięcia środków ich stosowania.
1363,Energia słoneczna ma swoje wady.
1364,Kolejny bank żąda od sądzących się z nim kredytobiorców frankowych opłat za korzystanie z kapitału.
1365,Prawo i Sprawiedliwość ma lepsze wiadomości dla banków  – informuje „Puls Biznesu”.
1366,Wartość cebuli wzrosła o niemal 100 proc.
1367,"„»Fakty« TVN nadal milczą o zarzutach stawianych stacji przez jej byłych dziennikarzy” – napisał na Twitterze Paweł Jabłoński, wiceminister spraw zagranicznych."
1368,– Nie ma żadnego porozumienia – powiedział w sobotę rzecznik Kremla Dmitrij Pieskow.
1369,"– Nie może być tak jak teraz, że ZUS jest zamkniętą instytucją, która z góry zakłada, że przedsiębiorca to przestępca – powiedziała na antenie TVP Info Katarzyna Kalata, jedyna obecnie kandydatka na prezesa ZUS, która zamierza oczyścić wizerunek instytucji. – Nie otoczę się marmurami – zapewniła."
1370,Studenci trzeciego roku architektury Politechniki Śląskiej w Gliwicach zostali wyróżnieni w międzynarodowym konkursie za projekt ekologicznego budynku w Katowicach.
1371,"Mateusz Morawiecki przekonuje, że w efekcie ubiegłorocznych rozmów w Davos w Polsce udało się zrealizować zagraniczne inwestycje. – Efektem tegorocznych rozmów w Davos mogą być kolejne – powiedział w czwartek wicepremier, minister rozwoju i finansów Mateusz Morawiecki."
1372,"Chcemy, żeby w naszym portfelu była również energetyka wiatrowa na morzu."
1373,– Doszło do przejęcia Energi przez Orlen.
1374,Prawie 181 mld euro przechowywali w 2018 r. obywatele Niemiec na kontach na wyspie Jersey.
1375,"Rzecz kupioną na wyprzedaży można zareklamować, ale trudniej będzie z jej zwrotem."
1376,Firmy coraz chętniej korzystają z usługi faktoringu – pisze „Rzeczpospolita”.
1377,Polski rząd nie pracuje i nie pracował nad podniesieniem opłaty paliwowej – oświadczyła  premier Beata Szydło.
1378,Z okazji 100-lecia odzyskania przez Polskę niepodległości Polskie Linie Lotnicze LOT pomalują w biało-czerwone barwy dwa najnowsze swoje samoloty Boeing 787-9 Dreamliner oraz Boeing 737 MAX 8.
1379,"Nowa fabryka amerykańskiego producenta elektrycznych samochodów Tesla, która ma powstać w niemieckiej Brandenburgii, chce dać pracę także Polakom."
1380,Pracodawca musi dzielić wydatki na integrację.
1381,Miniony rok był rekordowy pod względem eksportu polskich słodyczy.
1382,"Polska traci na wyprowadzaniu przez firmy dochodów za granicę; straty sięgają 10 mld zł wpływów z podatku CIT – oceniają autorzy raportu przygotowanego przez Centrum Analiz Klubu Jagiellońskiego, na który powołuje się „Gazeta Wyborcza”."
1383,"Stopy procentowe pozostają bez zmian, a bank centralny obserwuje i czeka na ożywienie gospodarcze – napisał ekonomista Pekao SA Piotr Bartkiewicz w komentarzu do decyzji Rady Polityki Pieniężnej o wysokości stóp."
1384,„Czarny piątek” nie dla Polaków?
1385,"Przyspieszony tryb udzielania wiz dla osób z wykształceniem technicznym, wsparcie najlepszych białoruskich startupów oraz firm chcących przenieść się do Polski – zakłada uruchomiony z inicjatywy premiera Mateusza Morawieckiego program „PolandBusinessHarbour”."
1386,"Przewidywalne straty w produkcji do 2025 roku mogą sięgać 2,3 biliona dolarów – ocenia instytut badawczy Economist Intelligence Unit (EIU) należący do magazynu ekonomicznego „Economist”."
1387,"W najbliższych dniach w Gdańsku pojawi się pierwszy w naszym kraju autonomiczny bus, a na autostradzie A4 ruszą testy takiego innowacyjnego pojazdu – informuje „Rzeczpospolita”."
1388,Gitarzysta i współzałożyciel zespołu Queen niedawno wypuścił na rynek własną wodę perfumowaną Save Me.
1389,"Niemcy, Wielka Brytania, Hiszpania, Włochy, Rosja, Ukraina, Turcja, Czechy – to dziś czołowi odbiorcy polskich kosmetyków."
1390,Około pół miliarda euro planuje zainwestować Mercedes w fabrykę silników w Jaworze pod Wrocławiem.
1391,"Ministerstwo Finansów szacuje, że wpływy z VAT do budżetu państwa były w styczniu tego roku o prawie 6 proc. wyższe niż w styczniu rok wcześniej – poinformował podczas wideokonferencji minister finansów Tadeusz Kościński."
